date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:28:45	102437/102437	---M--	200	added ('OK')	image/png	etag:%226846782d-19025%22	https://vinija.ai/nlp/assets/RAG/12.png	D:/Vinija_mirror/vinija.ai/nlp/assets/RAG/12.png	(from https://vinija.ai/nlp/RAG/)
19:28:46	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/nlp/RAG/assets/RAG/contextual-retrieval.jpg	D:/Vinija_mirror/vinija.ai/nlp/RAG/assets/RAG/contextual-retrieval.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:46	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/nlp/ann-similarity-search	D:/Vinija_mirror/vinija.ai/nlp/ann-similarity-search	(from https://vinija.ai/nlp/RAG/)
19:28:46	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/LostMiddle2.jpeg	D:/Vinija_mirror/vinija.ai/images/papers/LostMiddle2.jpeg	(from https://vinija.ai/nlp/RAG/)
19:28:46	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/LostMiddle1.jpg	D:/Vinija_mirror/vinija.ai/images/papers/LostMiddle1.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:47	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/LostMiddle.jpg	D:/Vinija_mirror/vinija.ai/images/papers/LostMiddle.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:48	525891/525891	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-80643%22	https://vinija.ai/nlp/assets/RAG/GPT4_haystack.jpg	D:/Vinija_mirror/vinija.ai/nlp/assets/RAG/GPT4_haystack.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:48	113894/113894	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-1bce6%22	https://vinija.ai/nlp/assets/RAG/Claude_context.jpg	D:/Vinija_mirror/vinija.ai/nlp/assets/RAG/Claude_context.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:48	678969/678969	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-a5c39%22	https://vinija.ai/nlp/assets/RAG/Claude_haystack.jpg	D:/Vinija_mirror/vinija.ai/nlp/assets/RAG/Claude_haystack.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:48	137104/137104	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-21790%22	https://vinija.ai/nlp/assets/RAG/Claude_haystack1.jpg	D:/Vinija_mirror/vinija.ai/nlp/assets/RAG/Claude_haystack1.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:48	118522/118522	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-1cefa%22	https://vinija.ai/nlp/assets/RAG/RAGAS_Metrics.jpg	D:/Vinija_mirror/vinija.ai/nlp/assets/RAG/RAGAS_Metrics.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:49	163581/163581	---M--	200	added ('OK')	image/png	etag:%226846782d-27efd%22	https://vinija.ai/nlp/assets/RAG/5.png	D:/Vinija_mirror/vinija.ai/nlp/assets/RAG/5.png	(from https://vinija.ai/nlp/RAG/)
19:28:49	565687/565687	---M--	200	added ('OK')	image/png	etag:%226846782d-8a1b7%22	https://vinija.ai/nlp/assets/RAG/7.png	D:/Vinija_mirror/vinija.ai/nlp/assets/RAG/7.png	(from https://vinija.ai/nlp/RAG/)
19:28:49	370754/370754	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-5a842%22	https://vinija.ai/nlp/assets/RAG/MMRAG.jpg	D:/Vinija_mirror/vinija.ai/nlp/assets/RAG/MMRAG.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:50	1325648/1325648	---M--	200	added ('OK')	image/gif	etag:%226846782d-143a50%22	https://vinija.ai/nlp/assets/RAG/MMRAG2.gif	D:/Vinija_mirror/vinija.ai/nlp/assets/RAG/MMRAG2.gif	(from https://vinija.ai/nlp/RAG/)
19:28:50	113403/113403	---M--	200	added ('OK')	image/png	etag:%226846782d-1bafb%22	https://vinija.ai/nlp/assets/agents/Single_Agent_RAG_System_Router.png	D:/Vinija_mirror/vinija.ai/nlp/assets/agents/Single_Agent_RAG_System_Router.png	(from https://vinija.ai/nlp/RAG/)
19:28:50	140827/140827	---M--	200	added ('OK')	image/png	etag:%226846782d-2261b%22	https://vinija.ai/nlp/assets/agents/Multi_Agent_RAG_System.png	D:/Vinija_mirror/vinija.ai/nlp/assets/agents/Multi_Agent_RAG_System.png	(from https://vinija.ai/nlp/RAG/)
19:28:50	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/nlp/RAG/assets/RAG/AgenticRAG.jpg	D:/Vinija_mirror/vinija.ai/nlp/RAG/assets/RAG/AgenticRAG.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:51	142787/142787	---M--	200	added ('OK')	image/png	etag:%226846782d-22dc3%22	https://vinija.ai/nlp/assets/RAG/2.png	D:/Vinija_mirror/vinija.ai/nlp/assets/RAG/2.png	(from https://vinija.ai/nlp/RAG/)
19:28:51	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/RAG.jpg	D:/Vinija_mirror/vinija.ai/images/papers/RAG.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:51	235037/235037	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-3961d%22	https://vinija.ai/images/papers/ARAG.jpg	D:/Vinija_mirror/vinija.ai/images/papers/ARAG.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:52	354935/354935	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-56a77%22	https://vinija.ai/images/papers/MuRAG.jpg	D:/Vinija_mirror/vinija.ai/images/papers/MuRAG.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:52	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/HyDE.jpg	D:/Vinija_mirror/vinija.ai/images/papers/HyDE.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:52	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/FTorRAG.jpg	D:/Vinija_mirror/vinija.ai/images/papers/FTorRAG.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:52	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/DXR.jpg	D:/Vinija_mirror/vinija.ai/images/papers/DXR.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:53	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/DXR2.jpg	D:/Vinija_mirror/vinija.ai/images/papers/DXR2.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:53	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/ARES.jpg	D:/Vinija_mirror/vinija.ai/images/papers/ARES.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:53	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/RAG7.jpg	D:/Vinija_mirror/vinija.ai/images/papers/RAG7.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:53	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/RAPTOR.jpg	D:/Vinija_mirror/vinija.ai/images/papers/RAPTOR.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:54	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/MultiHop-RAG.jpg	D:/Vinija_mirror/vinija.ai/images/papers/MultiHop-RAG.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:54	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/RAGvsFT2.jpg	D:/Vinija_mirror/vinija.ai/images/papers/RAGvsFT2.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:54	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/RAFT.jpg	D:/Vinija_mirror/vinija.ai/images/papers/RAFT.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:54	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/RAFT2.jpg	D:/Vinija_mirror/vinija.ai/images/papers/RAFT2.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:55	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/CRAG.jpg	D:/Vinija_mirror/vinija.ai/images/papers/CRAG.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:55	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/FTvsRAG.jpg	D:/Vinija_mirror/vinija.ai/images/papers/FTvsRAG.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:55	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/HGOT.jpg	D:/Vinija_mirror/vinija.ai/images/papers/HGOT.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:56	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/RAGfaithful.jpg	D:/Vinija_mirror/vinija.ai/images/papers/RAGfaithful.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:56	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/Adaptive-RAG.jpg	D:/Vinija_mirror/vinija.ai/images/papers/Adaptive-RAG.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:56	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/RichRAG.jpg	D:/Vinija_mirror/vinija.ai/images/papers/RichRAG.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:56	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/HiQA.jpg	D:/Vinija_mirror/vinija.ai/images/papers/HiQA.jpg	(from https://vinija.ai/nlp/RAG/)
19:28:57	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/nlp/hypernetworks/parameter-efficient-fine-tuning	D:/Vinija_mirror/vinija.ai/nlp/hypernetworks/parameter-efficient-fine-tuning	(from https://vinija.ai/nlp/hypernetworks/)
19:28:57	146582/146582	---M--	200	added ('OK')	image/png	etag:%226846782d-23c96%22	https://vinija.ai/nlp/assets/hypernets/2.png	D:/Vinija_mirror/vinija.ai/nlp/assets/hypernets/2.png	(from https://vinija.ai/nlp/hypernetworks/)
19:28:57	122654/122654	---M--	200	added ('OK')	image/png	etag:%226846782d-1df1e%22	https://vinija.ai/nlp/assets/hypernets/1.png	D:/Vinija_mirror/vinija.ai/nlp/assets/hypernets/1.png	(from https://vinija.ai/nlp/hypernetworks/)
19:28:58	172073/172073	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-2a029%22	https://vinija.ai/nlp/assets/intro/russianDoll.jpeg	D:/Vinija_mirror/vinija.ai/nlp/assets/intro/russianDoll.jpg	(from https://vinija.ai/nlp/embeddings/)
19:28:58	134617/134617	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-20dd9%22	https://vinija.ai/nlp/assets/context-length/2.jpeg	D:/Vinija_mirror/vinija.ai/nlp/assets/context-length/2.jpg	(from https://vinija.ai/nlp/context-length-extension/)
19:28:58	122818/122818	---M--	200	added ('OK')	image/png	etag:%226846782d-1dfc2%22	https://vinija.ai/nlp/assets/context-length/1.png	D:/Vinija_mirror/vinija.ai/nlp/assets/context-length/1.png	(from https://vinija.ai/nlp/context-length-extension/)
19:28:58	122408/122408	---M--	200	added ('OK')	image/png	etag:%226846782d-1de28%22	https://vinija.ai/nlp/assets/context-length/3.png	D:/Vinija_mirror/vinija.ai/nlp/assets/context-length/3.png	(from https://vinija.ai/nlp/context-length-extension/)
19:28:59	196099/196099	---M--	200	added ('OK')	image/png	etag:%226846782d-2fe03%22	https://vinija.ai/nlp/assets/context-length/4.png	D:/Vinija_mirror/vinija.ai/nlp/assets/context-length/4.png	(from https://vinija.ai/nlp/context-length-extension/)
19:28:59	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/concepts/prompt-engineering	D:/Vinija_mirror/vinija.ai/concepts/prompt-engineering	(from https://vinija.ai/nlp/personalize-LLMs/)
19:28:59	16604/16604	---M--	200	added ('OK')	image/webp	etag:%226846782d-40dc%22	https://vinija.ai/nlp/assets/LLMtune/LLMtune1.webp	D:/Vinija_mirror/vinija.ai/nlp/assets/LLMtune/LLMtune1.webp	(from https://vinija.ai/nlp/personalize-LLMs/)
19:28:59	26414/26414	---M--	200	added ('OK')	image/webp	etag:%226846782d-672e%22	https://vinija.ai/nlp/assets/LLMtune/RAG.webp	D:/Vinija_mirror/vinija.ai/nlp/assets/LLMtune/RAG.webp	(from https://vinija.ai/nlp/personalize-LLMs/)
19:29:00	25144/25144	---M--	200	added ('OK')	image/webp	etag:%226846782d-6238%22	https://vinija.ai/nlp/assets/LLMtune/PEFT.webp	D:/Vinija_mirror/vinija.ai/nlp/assets/LLMtune/PEFT.webp	(from https://vinija.ai/nlp/personalize-LLMs/)
19:29:00	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Jul%202025%2013:59:01%20GMT	https://vinija.ai/nlp/parameter-efficient-fine-tuning	D:/Vinija_mirror/vinija.ai/nlp/parameter-efficient-fine-tuning	(from https://vinija.ai/nlp/personalize-LLMs/)
19:29:00	22786/22786	---M--	200	added ('OK')	image/webp	etag:%226846782d-5902%22	https://vinija.ai/nlp/assets/LLMtune/finetune.webp	D:/Vinija_mirror/vinija.ai/nlp/assets/LLMtune/finetune.webp	(from https://vinija.ai/nlp/personalize-LLMs/)
19:29:01	120567/120567	---M--	200	added ('OK')	image/png	etag:%226846782d-1d6f7%22	https://vinija.ai/nlp/assets/prompt/cot.png	D:/Vinija_mirror/vinija.ai/nlp/assets/prompt/cot.png	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:01	229653/229653	---M--	200	added ('OK')	image/png	etag:%226846782d-38115%22	https://vinija.ai/nlp/assets/prompt/auto-cot.png	D:/Vinija_mirror/vinija.ai/nlp/assets/prompt/auto-cot.png	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:01	41204/41204	---M--	200	added ('OK')	image/webp	etag:%226846782d-a0f4%22	https://vinija.ai/nlp/assets/prompt/ToT1.webp	D:/Vinija_mirror/vinija.ai/nlp/assets/prompt/ToT1.webp	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:01	28366/28366	---M--	200	added ('OK')	image/webp	etag:%226846782d-6ece%22	https://vinija.ai/nlp/assets/prompt/ToT2.webp	D:/Vinija_mirror/vinija.ai/nlp/assets/prompt/ToT2.webp	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:02	29622/29622	---M--	200	added ('OK')	image/webp	etag:%226846782d-73b6%22	https://vinija.ai/nlp/assets/prompt/ToT3.webp	D:/Vinija_mirror/vinija.ai/nlp/assets/prompt/ToT3.webp	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:02	322164/322164	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-4ea74%22	https://vinija.ai/nlp/assets/prompt/GoT.jpg	D:/Vinija_mirror/vinija.ai/nlp/assets/prompt/GoT.jpg	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:02	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/CoVe.jpg	D:/Vinija_mirror/vinija.ai/images/papers/CoVe.jpg	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:02	200479/200479	---M--	200	added ('OK')	image/png	etag:%226846782d-30f1f%22	https://vinija.ai/nlp/assets/prompt/react.png	D:/Vinija_mirror/vinija.ai/nlp/assets/prompt/react.png	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:03	73949/73949	---M--	200	added ('OK')	image/png	etag:%226846782d-120dd%22	https://vinija.ai/nlp/assets/prompt/table1.png	D:/Vinija_mirror/vinija.ai/nlp/assets/prompt/table1.png	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:03	172218/172218	---M--	200	added ('OK')	image/png	etag:%226846782d-2a0ba%22	https://vinija.ai/nlp/assets/prompt/alfworld.png	D:/Vinija_mirror/vinija.ai/nlp/assets/prompt/alfworld.png	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:03	170061/170061	---M--	200	added ('OK')	image/png	etag:%226846782d-2984d%22	https://vinija.ai/nlp/assets/prompt/active-prompt.png	D:/Vinija_mirror/vinija.ai/nlp/assets/prompt/active-prompt.png	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:04	220030/220030	---M--	200	added ('OK')	image/png	etag:%226846782d-35b7e%22	https://vinija.ai/nlp/assets/prompt/1.png	D:/Vinija_mirror/vinija.ai/nlp/assets/prompt/1.png	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:04	371842/371842	---M--	200	added ('OK')	image/png	etag:%226846782d-5ac82%22	https://vinija.ai/nlp/assets/prompt/APE.png	D:/Vinija_mirror/vinija.ai/nlp/assets/prompt/APE.png	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:04	68902/68902	---M--	200	added ('OK')	image/png	etag:%226846782d-10d26%22	https://vinija.ai/nlp/assets/prompt/ape-zero-shot-cot.png	D:/Vinija_mirror/vinija.ai/nlp/assets/prompt/ape-zero-shot-cot.png	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:04	198252/198252	---M--	200	added ('OK')	image/png	etag:%226846782d-3066c%22	https://vinija.ai/nlp/assets/prompt/ART.png	D:/Vinija_mirror/vinija.ai/nlp/assets/prompt/ART.png	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:05	215978/215978	---M--	200	added ('OK')	image/png	etag:%226846782d-34baa%22	https://vinija.ai/nlp/assets/prompt/ART2.png	D:/Vinija_mirror/vinija.ai/nlp/assets/prompt/ART2.png	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:05	152885/152885	---M--	200	added ('OK')	image/png	etag:%226846782d-25535%22	https://vinija.ai/nlp/assets/prompt/rag.png	D:/Vinija_mirror/vinija.ai/nlp/assets/prompt/rag.png	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:05	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Jul%202025%2013:59:06%20GMT	https://vinija.ai/nlp/RAG	D:/Vinija_mirror/vinija.ai/nlp/RAG	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:05	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/primers/ai/assets/RAG/GPT4_haystack.jpg	D:/Vinija_mirror/vinija.ai/primers/ai/assets/RAG/GPT4_haystack.jpg	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:06	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/primers/ai/assets/RAG/Claude_haystack.jpg	D:/Vinija_mirror/vinija.ai/primers/ai/assets/RAG/Claude_haystack.jpg	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:06	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/primers/ai/assets/RAG/Claude_haystack1.jpg	D:/Vinija_mirror/vinija.ai/primers/ai/assets/RAG/Claude_haystack1.jpg	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:06	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/CoN1.jpg	D:/Vinija_mirror/vinija.ai/images/papers/CoN1.jpg	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:06	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/CoN2.jpg	D:/Vinija_mirror/vinija.ai/images/papers/CoN2.jpg	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:07	367671/367671	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-59c37%22	https://vinija.ai/images/papers/CoK.jpg	D:/Vinija_mirror/vinija.ai/images/papers/CoK.jpg	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:07	302012/302012	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-49bbc%22	https://vinija.ai/images/papers/CoK2.jpg	D:/Vinija_mirror/vinija.ai/images/papers/CoK2.jpg	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:07	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/SCoT.jpg	D:/Vinija_mirror/vinija.ai/images/papers/SCoT.jpg	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:07	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://vinija.ai/images/papers/CCoT.jpg	D:/Vinija_mirror/vinija.ai/images/papers/CCoT.jpg	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:08	140958/140958	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-2269e%22	https://vinija.ai/images/papers/S2A_2.jpg	D:/Vinija_mirror/vinija.ai/images/papers/S2A_2.jpg	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:08	400524/400524	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-61c8c%22	https://vinija.ai/images/papers/S2A.jpg	D:/Vinija_mirror/vinija.ai/images/papers/S2A.jpg	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:08	115361/115361	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-1c2a1%22	https://vinija.ai/images/papers/EmotionPrompt1.jpg	D:/Vinija_mirror/vinija.ai/images/papers/EmotionPrompt1.jpg	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:09	298561/298561	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-48e41%22	https://vinija.ai/images/papers/EmotionPrompt2.jpg	D:/Vinija_mirror/vinija.ai/images/papers/EmotionPrompt2.jpg	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:09	275034/275034	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-4325a%22	https://vinija.ai/images/papers/ThoT.jpg	D:/Vinija_mirror/vinija.ai/images/papers/ThoT.jpg	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:09	258734/258734	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-3f2ae%22	https://vinija.ai/images/papers/ThoT2.jpg	D:/Vinija_mirror/vinija.ai/images/papers/ThoT2.jpg	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:09	149451/149451	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-247cb%22	https://vinija.ai/images/papers/RAR.jpg	D:/Vinija_mirror/vinija.ai/images/papers/RAR.jpg	(from https://vinija.ai/nlp/prompt-engineering/)
19:29:10	225968/225968	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-372b0%22	https://vinija.ai/nlp/assets/7.jpg	D:/Vinija_mirror/vinija.ai/nlp/assets/7.jpg	(from https://vinija.ai/nlp/nlp-tasks/)
19:29:10	231158/231158	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-386f6%22	https://vinija.ai/nlp/assets/35.jpg	D:/Vinija_mirror/vinija.ai/nlp/assets/35.jpg	(from https://vinija.ai/nlp/nlp-tasks/)
19:29:10	223794/223794	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-36a32%22	https://vinija.ai/nlp/assets/8.jpg	D:/Vinija_mirror/vinija.ai/nlp/assets/8.jpg	(from https://vinija.ai/nlp/neural-nets/)
19:29:11	300250/300250	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-494da%22	https://vinija.ai/nlp/assets/10.jpg	D:/Vinija_mirror/vinija.ai/nlp/assets/10.jpg	(from https://vinija.ai/nlp/neural-nets/)
19:29:11	213118/213118	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-3407e%22	https://vinija.ai/nlp/assets/11.jpg	D:/Vinija_mirror/vinija.ai/nlp/assets/11.jpg	(from https://vinija.ai/nlp/neural-nets/)
19:29:11	331164/331164	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-50d9c%22	https://vinija.ai/nlp/assets/12.jpg	D:/Vinija_mirror/vinija.ai/nlp/assets/12.jpg	(from https://vinija.ai/nlp/neural-nets/)
19:29:11	289468/289468	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-46abc%22	https://vinija.ai/nlp/assets/27.jpg	D:/Vinija_mirror/vinija.ai/nlp/assets/27.jpg	(from https://vinija.ai/nlp/neural-nets/)
19:29:12	201595/201595	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-3137b%22	https://vinija.ai/nlp/assets/9.jpg	D:/Vinija_mirror/vinija.ai/nlp/assets/9.jpg	(from https://vinija.ai/nlp/language-model/)
19:29:12	511606/511606	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-7ce76%22	https://vinija.ai/nlp/assets/32.jpg	D:/Vinija_mirror/vinija.ai/nlp/assets/32.jpg	(from https://vinija.ai/nlp/language-model/)
19:29:12	153631/153631	---M--	200	added ('OK')	image/png	etag:%226846782d-2581f%22	https://vinija.ai/nlp/assets/AIDetect/1.png	D:/Vinija_mirror/vinija.ai/nlp/assets/AIDetect/1.png	(from https://vinija.ai/nlp/AIDetect/)
19:29:13	277121/277121	---M--	200	added ('OK')	image/png	etag:%226846782d-43a81%22	https://vinija.ai/nlp/assets/AIDetect/detectgpt-1.png	D:/Vinija_mirror/vinija.ai/nlp/assets/AIDetect/detectgpt-1.png	(from https://vinija.ai/nlp/AIDetect/)
19:29:13	385673/385673	---M--	200	added ('OK')	image/png	etag:%226846782d-5e289%22	https://vinija.ai/nlp/assets/AIDetect/2.png	D:/Vinija_mirror/vinija.ai/nlp/assets/AIDetect/2.png	(from https://vinija.ai/nlp/AIDetect/)
19:29:13	207784/207784	---M--	200	added ('OK')	image/png	etag:%226846782d-32ba8%22	https://vinija.ai/nlp/assets/hallucination/hallu.png	D:/Vinija_mirror/vinija.ai/nlp/assets/hallucination/hallu.png	(from https://vinija.ai/nlp/hallucination/)
19:29:14	92466/92466	---M--	200	added ('OK')	image/png	etag:%226846782d-16932%22	https://vinija.ai/nlp/assets/hallucination/2.png	D:/Vinija_mirror/vinija.ai/nlp/assets/hallucination/2.png	(from https://vinija.ai/nlp/hallucination/)
19:29:14	106091/106091	---M--	200	added ('OK')	image/jpeg	etag:%226846782d-19e6b%22	https://vinija.ai/nlp/assets/attention/seq2seq.jpg	D:/Vinija_mirror/vinija.ai/nlp/assets/attention/seq2seq.jpg	(from https://vinija.ai/nlp/attention/)
